date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:15:32	106711/106711	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/fonts/Serif-Slanted/cmunbl.eot?	colah.github.io/fonts/Serif-Slanted/cmunbld41d.eot	(from http://colah.github.io/fonts/Serif-Slanted/cmun-serif-slanted.css)
21:15:34	64/64	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/js/bootstrap-carousel.js	colah.github.io/js/bootstrap-carousel.js	(from http://colah.github.io/about.html)
21:15:36	452/452	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/js/toc.js	colah.github.io/js/toc.js	(from http://colah.github.io/about.html)
21:15:38	7273/7273	---M-Z	200	added ('OK')	application/xml	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/rss.xml	colah.github.io/rss.xml	(from http://colah.github.io/contact.html)
21:15:40	3457991/3457991	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/images/post-covers/feature-visualization.png	colah.github.io/images/post-covers/feature-visualization.png	(from http://colah.github.io/)
21:15:42	2154/2154	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/comments/inlineDisqussions.css	colah.github.io/comments/inlineDisqussions.css	(from http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/)
21:15:44	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/linkid.js	colah.github.io/posts/2014-03-NN-Manifolds-Topology/linkid.4e.delayed	(from http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/)
21:15:53	33776/33776	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/img/simple2_data.png	colah.github.io/posts/2014-03-NN-Manifolds-Topology/img/simple2_data.png	(from http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/)
21:15:54	37064/37064	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/img/simple2_linear.png	colah.github.io/posts/2014-03-NN-Manifolds-Topology/img/simple2_linear.png	(from http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/)
21:15:54	22393/22393	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/img/example_network.svg	colah.github.io/posts/2014-03-NN-Manifolds-Topology/img/example_network.svg	(from http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/)
